title,thumbnailUrl,contentUrl,place,castigList,url,startDate,endDate,End_date,artist1,artist2,artist3,artist4,artist5,artist6,artist7,artist8,artist9,artist10,artist11,artist12,artist13,artist14,artist15,artist16,artist17,artist18,artist19,artist20,artist21,artist22,artist23,artist24,artist25,artist26,genre,location
[수원] 2024 이찬원 콘서트 ‘ 찬가（燦歌）’,http://tkfile.yes24.com/upload2/PerfBlog/202405/20240521/20240521-49580.jpg,"http://tkfile.yes24.com/Upload2/Board/202405/20240524/24052423_01.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240524/24052423_02.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240524/24052423_03.jpg",수원실내체육관,이찬원,http://ticket.yes24.com/Perf/49580,2024.07.27,2024.07.28,2024-07-28,이찬원,,,,,,,,,,,,,,,,,,,,,,,,,,그 외,부산
BADA THE OCEAN CONCERT ‘PINK SUMMER DREAM’,http://tkfile.yes24.com/upload2/PerfBlog/202406/20240625/20240625-50062_1.jpg,"http://tkfile.yes24.com/Upload2/Board/202406/20240625/24062508.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240625/24062509.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240625/24062510.jpg",삼성동 백암아트홀,바다(BADA),http://ticket.yes24.com/Perf/50062,2024.07.21,2024.07.21,2024-07-21,바다(BADA),,,,,,,,,,,,,,,,,,,,,,,,,,댄스,전라
WOOAH FAN CONCERT [WOOAH - LAND],http://tkfile.yes24.com/upload2/PerfBlog/202406/20240624/20240624-50040.jpg,"http://tkfile.yes24.com/Upload2/Board/202406/20240625/24062505_01.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240625/24062505_02.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240625/24062505_03.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240625/24062505_04.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240625/24062505_05.jpg",YES24 LIVE HALL,WOOAH,http://ticket.yes24.com/Special/50040,2024.07.20,2024.07.20,2024-07-20,WOOAH,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,속초
스웨이드 내한공연 (Suede Live in Seoul),http://tkfile.yes24.com/upload2/PerfBlog/202406/20240617/20240617-50045.jpg,"http://tkfile.yes24.com/Upload2/Board/202406/20240617/24061705_01.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240617/24061705_02.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240617/24061705_03.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240617/24061705_04.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240617/24061705_05.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240617/24061705_06.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240617/24061705_07.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240617/24061705_08.jpg",KBS 아레나(구88체육관),스웨이드 (Suede),http://ticket.yes24.com/Special/50045,2024.08.23,2024.08.23,2024-08-23,스웨이드 (Suede),,,,,,,,,,,,,,,,,,,,,,,,,,락,인천
Shuka Saito Fan Meeting in Seoul (presented by KOE),http://tkfile.yes24.com/upload2/PerfBlog/202406/20240620/20240620-50089.jpg,"http://tkfile.yes24.com/Upload2/Board/202406/20240620/24062002.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240620/24062003.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240620/24062022.jpg",성암아트홀,"사이토 슈카, 남도형",http://ticket.yes24.com/Perf/50089,2024.07.27,2024.07.27,2024-07-27,사이토 슈카,남도형,,,,,,,,,,,,,,,,,,,,,,,,,내한,충청
[안동] 2024 이찬원 콘서트 ‘ 찬가（燦歌）’,http://tkfile.yes24.com/upload2/PerfBlog/202405/20240514/20240514-49579.jpg,"http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051407_01.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051407_02.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051407_03.jpg",안동실내체육관,이찬원,http://ticket.yes24.com/Perf/49579,2024.07.13,2024.07.14,2024-07-14,이찬원,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,경북
2024 전주얼티밋뮤직페스티벌 사전예매,http://tkfile.yes24.com/upload2/PerfBlog/202406/20240626/20240626-50136.jpg,"http://tkfile.yes24.com/Upload2/Board/202406/20240628/24062808_01.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240628/24062808_02.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240628/24062808_03.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240628/24062808_04.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240628/24062808_05.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240628/24062808_06.jpg",전주종합경기장,"DJ 이하늘X배드키즈, 강산에, 김경호밴드, 김목경밴드, UV, YB, XANDRIA, LOVEBITES, 장기하, 로맨틱펀치, 카더가든, 린",http://ticket.yes24.com/Perf/50136,2024.08.09,2024.08.11,2024-08-11,DJ 이하늘X배드키즈,강산에,김경호밴드,김목경밴드,UV,YB,XANDRIA,LOVEBITES,장기하,로맨틱펀치,카더가든,린,,,,,,,,,,,,,,,댄스,경기
나씽 벗 띠브스 내한공연 (Nothing But Thieves Live in Seoul),http://tkfile.yes24.com/upload2/PerfBlog/202406/20240610/20240610-49978_1.jpg,"http://tkfile.yes24.com/Upload2/Board/202406/20240611/24061101_01.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240611/24061101_02.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240611/24061101_03.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240611/24061101_04.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240611/24061101_05.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240611/24061101_06.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240611/24061101_07.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240611/24061101_08.jpg",KBS 아레나(구88체육관),나씽 벗 띠브스 (Nothing But Thieves),http://ticket.yes24.com/Perf/49978,2024.08.21,2024.08.21,2024-08-21,나씽 벗 띠브스 (Nothing But Thieves),,,,,,,,,,,,,,,,,,,,,,,,,,댄스,강원
[대전] 메타코미디 “Stand-up Assemble Comedy 24′TOUR”,http://tkfile.yes24.com/upload2/PerfBlog/202405/20240509/20240509-49596.jpg,"http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051413_01.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051413_02.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051413_03.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051413_04.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051413_05.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051413_06.jpg",충남대학교 정심화홀,"대니초, 김주환, 송하빈, 손동훈, 김영구",http://ticket.yes24.com/Perf/49596,2024.07.06,2024.07.06,2024-07-06,대니초,김주환,송하빈,손동훈,김영구,,,,,,,,,,,,,,,,,,,,,,힙합,강원
2024 치즈 단독콘서트 ‘우릴 머금던 바다’,http://tkfile.yes24.com/upload2/PerfBlog/202406/20240607/20240607-49969.jpg,"http://tkfile.yes24.com/Upload2/Board/202406/20240610/24061009.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240610/24061010_01.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240610/24061010_02.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240610/24061011.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240610/24061012.jpg",예스24 원더로크홀,치즈,http://ticket.yes24.com/Perf/49969,2024.07.04,2024.07.07,2024-07-07,치즈,,,,,,,,,,,,,,,,,,,,,,,,,,댄스,경기
[부산] [ EUNOIA ] 크로스오버 콘서트 in 김광석,http://tkfile.yes24.com/upload2/PerfBlog/202406/20240626/20240626-50044.jpg,"http://tkfile.yes24.com/Upload2/Board/202406/20240617/24061702_01.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240617/24061702_02.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240617/24061702_03.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240617/24061702_04.jpg",부산 소향씨어터 신한카드홀,"오스틴 킴, 김성현, 서영택, 김수인, 이승민",http://ticket.yes24.com/Perf/50044,2024.08.18,2024.08.18,2024-08-18,오스틴 킴,김성현,서영택,김수인,이승민,,,,,,,,,,,,,,,,,,,,,,락,춘천
맨스티어 단독공연 AK!,http://tkfile.yes24.com/upload2/PerfBlog/202406/20240614/20240614-49999_1.jpg,"http://tkfile.yes24.com/Upload2/Board/202406/20240614/24061402_01.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240614/24061402_02.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240614/24061402_03.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240614/24061402_04.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240614/24061402_05.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240614/24061402_06.jpg",YES24 LIVE HALL,Men's Tear,http://ticket.yes24.com/Perf/49999,2024.07.14,2024.07.14,2024-07-14,Men's Tear,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,전라
2024 인천펜타포트 락 페스티벌 X KB국민카드 스타샵,http://tkfile.yes24.com/upload2/PerfBlog/202406/20240624/20240624-49633.jpg,"http://tkfile.yes24.com/Upload2/Board/202406/20240607/24060718.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240603/24060307_01.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240603/24060307_02.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240603/24060307_03.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240603/24060307_04.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240603/24060307_05.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240603/24060307_06.jpg",송도달빛축제공원,"TURNSTILE, KIM GORDON, 새소년, GUMX, JACK WHITE, GIRL IN RED, RIDE, 실리카겔, 잔나비, 글렌체크, 놀이도감, THE POLES",http://ticket.yes24.com/Perf/49633,2024.08.02,2024.08.04,2024-08-04,TURNSTILE,KIM GORDON,새소년,GUMX,JACK WHITE,GIRL IN RED,RIDE,실리카겔,잔나비,글렌체크,놀이도감,THE POLES,,,,,,,,,,,,,,,힙합,부산
[오산] 2024 김창옥 토크콘서트 시즌4,http://tkfile.yes24.com/upload2/PerfBlog/202406/20240603/20240603-49907.jpg,"http://tkfile.yes24.com/Upload2/Board/202406/20240603/24060303_01.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240603/24060303_02.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240603/24060303_03.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240603/24060304.jpg",오산문화예술회관 대공연장,김창옥,http://ticket.yes24.com/Perf/49907,2024.08.10,2024.08.10,2024-08-10,김창옥,,,,,,,,,,,,,,,,,,,,,,,,,,내한,강원
[강릉] 2024 김창옥 토크콘서트 시즌4,http://tkfile.yes24.com/upload2/PerfBlog/202406/20240620/20240620-50091.jpg,"http://tkfile.yes24.com/Upload2/Board/202406/20240620/24062012.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240620/24062013.jpg",강릉아트센터 사임당홀,김창옥,http://ticket.yes24.com/Perf/50091,2024.08.04,2024.08.04,2024-08-04,김창옥,,,,,,,,,,,,,,,,,,,,,,,,,,댄스,전라
[전주] 나훈아 ‘2024 고마웠습니다-라스트 콘서트(LAST CONCERT)’,http://tkfile.yes24.com/upload2/PerfBlog/202404/20240425/20240425-49277.jpg,"http://tkfile.yes24.com/Upload2/Board/202404/20240430/49277.jpg, http://tkfile.yes24.com/Upload2/Board/202404/20240429/49277_01.jpg, http://tkfile.yes24.com/Upload2/Board/202404/20240429/49277_02.jpg, http://tkfile.yes24.com/Upload2/Board/202404/20240429/49277_03.jpg, http://tkfile.yes24.com/Upload2/Board/202404/20240429/49277_04.jpg, http://tkfile.yes24.com/Upload2/Board/202404/20240429/49277_05.jpg",전주 실내체육관,나훈아,http://ticket.yes24.com/Perf/49277,2024.07.06,2024.07.06,2024-07-06,나훈아,,,,,,,,,,,,,,,,,,,,,,,,,,트로트,제주
[수원] 메타코미디 “Stand-up Assemble Comedy 24′TOUR”,http://tkfile.yes24.com/upload2/PerfBlog/202405/20240509/20240509-49609.jpg,"http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051419_01.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051419_02.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051419_03.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051419_04.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051419_05.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051419_06.jpg",경기대학교 텔레컨벤션,"김동하, 이제규, 손동훈, 김주환, 박철현",http://ticket.yes24.com/Perf/49609,2024.07.13,2024.07.13,2024-07-13,김동하,이제규,손동훈,김주환,박철현,,,,,,,,,,,,,,,,,,,,,,내한,경북
Live ＆ Music Festival,http://tkfile.yes24.com/upload2/PerfBlog/202405/20240514/20240514-49710.jpg,"http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051424_01.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051424_02.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051424_03.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051424_04.jpg",YES24 LIVE HALL,"HANATAN, GLUTAMINE, D.Watt, Maron, nayuta, Noristry",http://ticket.yes24.com/Perf/49710,2024.07.13,2024.07.13,2024-07-13,HANATAN,GLUTAMINE,D.Watt,Maron,nayuta,Noristry,,,,,,,,,,,,,,,,,,,,,락,강원
[서울] 메타코미디 “Stand-up Assemble Comedy 24′TOUR”,http://tkfile.yes24.com/upload2/PerfBlog/202405/20240509/20240509-49601.jpg,"http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051416_01.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051416_02.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051416_03.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051416_04.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051416_05.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051416_06.jpg",연세대학교 대강당,"대니초, 김병선, 이용주, 송하빈, 김주환, 김동하, 정재형, 김민수, 이제규, 손동훈",http://ticket.yes24.com/Perf/49601,2024.08.10,2024.08.11,2024-08-11,대니초,김병선,이용주,송하빈,김주환,김동하,정재형,김민수,이제규,손동훈,,,,,,,,,,,,,,,,,힙합,서울
[창원] 2024 김창옥토크콘서트 시즌 4,http://tkfile.yes24.com/upload2/PerfBlog/202406/20240624/20240624-50116.jpg,"http://tkfile.yes24.com/Upload2/Board/202406/20240624/24062412.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240624/24062413.jpg",창원성산아트홀 대극장,김창옥,http://ticket.yes24.com/Perf/50116,2024.07.28,2024.07.28,2024-07-28,김창옥,,,,,,,,,,,,,,,,,,,,,,,,,,그 외,춘천
[부산] 메타코미디 “Stand-up Assemble Comedy 24′TOUR”,http://tkfile.yes24.com/upload2/PerfBlog/202405/20240509/20240509-49599.jpg,"http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051415_01_1.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051415_02.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051415_03.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051415_04.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051415_05.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051415_06.jpg",부산 소향씨어터 신한카드홀,"대니초, 송하빈, 김병선, 손동훈, 김주환",http://ticket.yes24.com/Perf/49599,2024.08.03,2024.08.03,2024-08-03,대니초,송하빈,김병선,손동훈,김주환,,,,,,,,,,,,,,,,,,,,,,그 외,경남
HAVE A NICE TRIP 2024,http://tkfile.yes24.com/upload2/PerfBlog/202406/20240620/20240620-49358.jpg,"http://tkfile.yes24.com/Upload2/Board/202406/20240620/24062019.jpg, http://tkfile.yes24.com/Upload2/Board/202404/20240405/24040504_01.jpg, http://tkfile.yes24.com/Upload2/Board/202404/20240405/24040504_02.jpg, http://tkfile.yes24.com/Upload2/Board/202404/20240405/24040504_03.jpg, http://tkfile.yes24.com/Upload2/Board/202404/20240405/24040505.jpg, http://tkfile.yes24.com/Upload2/Board/202404/20240405/24040506_01.jpg, http://tkfile.yes24.com/Upload2/Board/202404/20240405/24040506_02.jpg, http://tkfile.yes24.com/Upload2/Board/202404/20240405/24040506_03.jpg, http://tkfile.yes24.com/Upload2/Board/202404/20240405/24040507.jpg","킨텍스 제2전시장 7,8홀",상세페이지 참고,http://ticket.yes24.com/Perf/49358,2024.07.27,2024.07.28,2024-07-28,상세페이지 참고,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,세종
[부산] YEONGDO INDIE CONCERT [Romantic 영도],http://tkfile.yes24.com/upload2/PerfBlog/202406/20240624/20240624-50107.jpg,"http://tkfile.yes24.com/Upload2/Board/202406/20240624/24062409_01.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240624/24062409_02.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240624/24062409_03.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240624/24062409_04.jpg",영도문화예술회관 봉래홀(대공연장),"밴드 너드커넥션, 몽돌",http://ticket.yes24.com/Perf/50107,2024.07.30,2024.07.30,2024-07-30,밴드 너드커넥션,몽돌,,,,,,,,,,,,,,,,,,,,,,,,,그 외,부산
yonige Live in Seoul,http://tkfile.yes24.com/upload2/PerfBlog/202406/20240605/20240605-49947.jpg,"http://tkfile.yes24.com/Upload2/Board/202406/20240605/24060506.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240605/24060507.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240605/24060508.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240605/24060509.jpg",홍대 롤링홀,yonige,http://ticket.yes24.com/Perf/49947,2024.07.12,2024.07.12,2024-07-12,yonige,,,,,,,,,,,,,,,,,,,,,,,,,,그 외,경기
TULA Live Concert ‘진화의 시간 TIME TO EVOLVE’,http://tkfile.yes24.com/upload2/PerfBlog/202406/20240618/20240618-50046.jpg,"http://tkfile.yes24.com/Upload2/Board/202406/20240618/24061803_01.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240618/24061803_02.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240618/24061803_03.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240618/24061803_04.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240618/24061803_05.jpg",대원콘텐츠라이브공연장,"TULA, 정여진, 나오미, T-SESSION",http://ticket.yes24.com/Perf/50046,2024.07.13,2024.07.13,2024-07-13,TULA,정여진,나오미,T-SESSION,,,,,,,,,,,,,,,,,,,,,,,그 외,전라
[울산] 메타코미디 “Stand-up Assemble Comedy 24′TOUR”,http://tkfile.yes24.com/upload2/PerfBlog/202405/20240509/20240509-49606.jpg,"http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051418_01.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051418_02.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051418_03.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051418_04.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051418_05.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240514/24051418_06.jpg",KBS울산홀,"김동하, 이제규, 손동훈, 김주환, 박철현",http://ticket.yes24.com/Perf/49606,2024.07.27,2024.07.27,2024-07-27,김동하,이제규,손동훈,김주환,박철현,,,,,,,,,,,,,,,,,,,,,,내한,광주
"[제주] 2024 오누이 ＂우리들의 학창시절＂ [김용임,진성]",http://tkfile.yes24.com/upload2/PerfBlog/202406/20240611/20240611-49995.jpg,"http://tkfile.yes24.com/Upload2/Board/202406/20240611/24061107_01.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240611/24061107_02.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240611/24061107_03.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240611/24061107_04.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240611/24061107_05.jpg",제주 한라아트홀 대극장,"김용임, 진성",http://ticket.yes24.com/Perf/49995,2024.09.07,2024.09.07,2024-09-07,김용임,진성,,,,,,,,,,,,,,,,,,,,,,,,,트로트,세종
[창원] 7월 토요콘서트 - KARDI CONCERT,http://tkfile.yes24.com/upload2/PerfBlog/202405/20240513/20240513-49686.jpg,"http://tkfile.yes24.com/Upload2/Board/202405/20240513/24051307_01.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240513/24051307_02.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240513/24051307_03.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240513/24051307_04.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240513/24051307_05.jpg",창원성산아트홀 소극장,KARDI,http://ticket.yes24.com/Perf/49686,2024.07.13,2024.07.13,2024-07-13,KARDI,,,,,,,,,,,,,,,,,,,,,,,,,,발라드,강원
Soundberry Festa’ 24,http://tkfile.yes24.com/upload2/PerfBlog/202406/20240614/20240614-50035.jpg,"http://tkfile.yes24.com/Upload2/Board/202406/20240628/24062811_01.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240628/24062811_02.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240628/24062811_03.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240628/24062812_01.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240628/24062812_02.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240628/24062812_03.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240628/24062813.jpg",KBS아레나 일대,"I.M, 다섯, 마치(MRCH), 씨엔블루, 아일, 오월오일, 원위(ONEWE), 장기하, 죠지, 크리스피, 키드밀리, 태버, 한요한, FT아일랜드, Hi-Fi Un!corn, 로이킴, 소수빈, 신지훈, 엔플라잉, 정준일, 채무자들, 최유리",http://ticket.yes24.com/Perf/50035,2024.07.20,2024.07.21,2024-07-21,I.M,다섯,마치(MRCH),씨엔블루,아일,오월오일,원위(ONEWE),장기하,죠지,크리스피,키드밀리,태버,한요한,FT아일랜드,Hi-Fi Un!corn,로이킴,소수빈,신지훈,엔플라잉,정준일,채무자들,최유리,,,,,내한,강원
2024 수아레콘서트 - 김태우와 하고 싶은 말,http://tkfile.yes24.com/upload2/PerfBlog/202406/20240624/20240624-50112.jpg,"http://tkfile.yes24.com/Upload2/Board/202406/20240624/50112_N.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240624/50112_2.jpg",성남아트센터 오페라하우스,김태우(god),http://ticket.yes24.com/Perf/50112,2024.07.19,2024.07.19,2024-07-19,김태우(god),,,,,,,,,,,,,,,,,,,,,,,,,,그 외,경북
ATEEZ 2024 FANMEETING〈ATINY’S VOYAGE FROM A TO Z〉,http://tkfile.yes24.com/upload2/PerfBlog/202405/20240516/20240516-49643.jpg,"http://tkfile.yes24.com/Upload2/Board/202406/20240619/49643k_01.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240619/49643k_02.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240619/49643k_03.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240619/49643k_04.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240619/49643k_05.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240619/49643k_06.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240619/49643k_07.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240619/49643k_08.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240619/49643k_09.jpg",잠실실내체육관,ATEEZ,http://ticket.yes24.com/Special/49643,2024.07.06,2024.07.07,2024-07-07,ATEEZ,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,세종
2024 Rolling Quartz Concert [VICTORY] - EP 앨범 발매 기념 -,http://tkfile.yes24.com/upload2/PerfBlog/202405/20240522/20240522-49767.jpg,"http://tkfile.yes24.com/Upload2/Board/202405/20240522/24052205.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240522/24052206.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240522/24052203_01.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240522/24052203_02.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240522/24052203_03.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240522/24052203_04.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240522/24052203_05.jpg",웨스트브릿지 라이브홀,Rolling Quartz,http://ticket.yes24.com/Perf/49767,2024.07.06,2024.07.06,2024-07-06,Rolling Quartz,,,,,,,,,,,,,,,,,,,,,,,,,,내한,경북
[광주] 2024 오은영의 더할나위없이 [날마다 당당당],http://tkfile.yes24.com/upload2/PerfBlog/202405/20240520/20240520-49756.jpg,"http://tkfile.yes24.com/Upload2/Board/202405/20240521/24052101_01.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240521/24052101_02.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240521/24052101_03.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240521/24052101_04.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240521/24052101_05.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240521/24052101_06.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240521/24052101_07.jpg",광주 예술의전당 대극장,오은영,http://ticket.yes24.com/Perf/49756,2024.07.14,2024.07.14,2024-07-14,오은영,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,경북
알프(aLf) 단독콘서트,http://tkfile.yes24.com/upload2/PerfBlog/202405/20240508/20240508-49667.jpg,"http://tkfile.yes24.com/Upload2/Board/202405/20240508/24050807_01.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240508/24050807_02.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240508/24050807_03.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240508/24050807_04.jpg",대원콘텐츠라이브공연장,알프(aLf),http://ticket.yes24.com/Perf/49667,2024.07.06,2024.07.06,2024-07-06,알프(aLf),,,,,,,,,,,,,,,,,,,,,,,,,,힙합,인천
[익산] 2024 김창옥 토크콘서트 시즌4,http://tkfile.yes24.com/upload2/PerfBlog/202406/20240607/20240607-49964.jpg,"http://tkfile.yes24.com/Upload2/Board/202406/20240607/24060716_01.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240607/24060716_02.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240607/24060716_03.jpg, http://tkfile.yes24.com/Upload2/Board/202406/20240607/24060717.jpg",익산 예술의전당 대공연장,김창옥,http://ticket.yes24.com/Perf/49964,2024.09.07,2024.09.07,2024-09-07,김창옥,,,,,,,,,,,,,,,,,,,,,,,,,,댄스,전라
imase 1st Asia Tour ＂Shiki＂,http://tkfile.yes24.com/upload2/PerfBlog/202404/20240424/20240424-49526.jpg,"http://tkfile.yes24.com/Upload2/Board/202405/20240521/24052116.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240521/24052117_01.jpg, http://tkfile.yes24.com/Upload2/Board/202405/20240521/24052117_02.jpg",YES24 LIVE HALL,imase,http://ticket.yes24.com/Perf/49526,2024.07.16,2024.07.16,2024-07-16,imase,,,,,,,,,,,,,,,,,,,,,,,,,,발라드,경북
